Timestamps, W/m2 Solar Radiation, mm Precipitation, Lightning Activity, km Lightning Distance, degrees Wind Direction, m/s Wind Speed, m/s Gust Speed, degree_C Air Temperature, kPa Vapor Pressure, kPa Atmospheric Pressure, degrees X-axis Level, degrees Y-axis Level, mm/h Max Precip Rate, degree_C RH Sensor Temp, kPa VPD, m3/m3 Water Content, degree_C Soil Temperature, mS/cm Saturation Extract EC, m3/m3 Water Content, degree_C Soil Temperature, mS/cm Saturation Extract EC, kPa Matric Potential, degree_C Soil Temperature, degree_C 5 cm Soil Temperature 1, degree_C 10 cm Soil Temperature 2, degree_C 20 cm Soil Temperature 3, degree_C 30 cm Soil Temperature 4, degree_C 50 cm Soil Temperature 5, degree_C 100 cm Soil Temperature 6,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, degree_C Logger Temperature
04/29/2025 06:10:00 AM,27.2,0,0,0,291,5.33,7.26,7.2,0.516,92.83,-1.2,1.7,0,7.1,0.5,0.306,6.4,0.929,0.363,6.7,1.051,-1187.7,5.3,7.23,7.04,6.93,6.02,7.75,4.97,100,8298,92.81,6.7
04/29/2025 06:15:00 AM,26.4,0,0,0,297,4.1,6.4,7.2,0.516,92.84,-1.6,0.9,0,7.1,0.5,0.306,6.5,0.924,0.363,6.7,1.06,-1183.6,5.4,7.31,7.14,7.05,6.13,7.75,4.96,100,8299,92.82,6.8
04/29/2025 06:20:00 AM,26.6,0,0,0,307,5.05,8.77,7.3,0.516,92.84,-0.8,1.2,0,7.2,0.5,0.306,6.5,0.922,0.363,6.7,1.055,-1167.1,5.5,7.41,7.26,7.19,6.19,7.73,4.98,100,8297,92.83,6.9
04/29/2025 06:25:00 AM,31.2,0,0,0,297,4.56,7.51,7.2,0.514,92.85,-1,2,0,7.2,0.5,0.305,6.6,0.922,0.363,6.7,1.053,-1164.9,5.6,7.43,7.29,7.24,6.24,7.73,4.97,100,8298,92.84,7
04/29/2025 06:30:00 AM,36,0,0,0,301,4.6,6.37,7.3,0.51,92.86,-1.9,1.3,0,7.3,0.51,0.306,6.7,0.915,0.363,6.7,1.065,-1137.4,5.7,7.48,7.37,7.3,6.28,7.73,4.98,100,8294,92.85,7.1
04/29/2025 06:35:00 AM,37,0,0,0,295,4.62,6.83,7.3,0.512,92.87,-2.3,0.6,0,7.3,0.51,0.305,6.7,0.924,0.364,6.7,1.058,-1133.4,5.8,7.54,7.44,7.38,6.32,7.72,4.98,100,8298,92.85,7.2
04/29/2025 06:40:00 AM,35.6,0,0,0,302,3.59,6.98,7.2,0.514,92.88,-1.7,1.4,0,7.4,0.5,0.305,6.8,0.921,0.363,6.7,1.068,-1107.1,5.8,7.57,7.48,7.42,6.37,7.71,4.98,100,8297,92.86,7.2
04/29/2025 06:45:00 AM,43,0,0,0,303,3.81,6.6,7.3,0.51,92.89,-1.9,1.8,0,7.4,0.51,0.305,6.8,0.928,0.363,6.7,1.056,-1093.9,5.9,7.63,7.53,7.47,6.41,7.7,4.98,100,8299,92.87,7.3
04/29/2025 06:50:00 AM,49.8,0,0,0,326,2.46,4.56,7.3,0.51,92.89,-1.4,1.3,0,7.4,0.51,0.305,6.8,0.913,0.363,6.7,1.053,-1084.4,5.9,7.72,7.65,7.6,6.45,7.7,4.96,100,8303,92.88,7.3
04/29/2025 06:55:00 AM,54,0,0,0,300,2.94,4.53,7.3,0.51,92.89,-1.9,1,0,7.5,0.51,0.305,6.9,0.917,0.364,6.7,1.058,-1070,6,7.84,7.75,7.72,6.51,7.69,4.98,100,8303,92.88,7.4
04/29/2025 07:00:00 AM,53.6,0,0,0,298,3.43,5.25,7.3,0.51,92.9,-2.3,1.1,0,7.5,0.51,0.305,6.9,0.919,0.363,6.7,1.058,-1061.2,6.1,7.9,7.82,7.81,6.56,7.68,4.98,100,8304,92.88,7.4
04/29/2025 07:05:00 AM,54.4,0,0,0,292,4.66,8.14,7.4,0.51,92.9,-1.8,1.3,0,7.5,0.52,0.305,7,0.915,0.364,6.7,1.06,-1048.8,6.1,7.92,7.84,7.8,6.62,7.67,4.98,100,8302,92.89,7.5
04/29/2025 07:10:00 AM,57.6,0,0,0,294,4.4,6.83,7.4,0.51,92.92,-1.6,0.7,0,7.5,0.52,0.305,7,0.912,0.363,6.7,1.06,-1033.2,6.2,7.93,7.85,7.84,6.65,7.68,4.98,100,8305,92.9,7.6
04/29/2025 07:15:00 AM,61.2,0,0,0,288,3.24,5.1,7.3,0.51,92.91,-1.4,1.5,0,7.6,0.51,0.305,7,0.912,0.363,6.7,1.058,-1022.8,6.2,7.98,7.93,7.95,6.69,7.67,4.96,100,8310,92.9,7.6
04/29/2025 07:20:00 AM,65.6,0,0,0,287,3.48,5.27,7.3,0.51,92.92,-1.5,0.9,0,7.6,0.51,0.305,7.1,0.912,0.363,6.7,1.058,-1025.4,6.3,8.04,7.99,8.03,6.72,7.67,4.97,100,8315,92.9,7.6
04/29/2025 07:25:00 AM,69.4,0,0,0,294,2.87,4.13,7.3,0.51,92.93,-1.4,1.4,0,7.6,0.51,0.305,7.1,0.912,0.363,6.7,1.068,-1013.2,6.3,8.14,8.13,8.15,6.77,7.65,4.97,100,8319,92.91,7.7
04/29/2025 07:30:00 AM,78.6,0,0,0,299,3.44,5.81,7.4,0.506,92.94,-1.6,1,0,7.6,0.52,0.305,7.2,0.929,0.363,6.7,1.073,-1001.8,6.4,8.24,8.24,8.3,6.82,7.65,4.98,100,8333,92.92,7.8
04/29/2025 07:35:00 AM,92.6,0,0,0,309,2.14,4.29,7.4,0.508,92.95,-1.4,0.9,0,7.7,0.52,0.305,7.2,0.934,0.364,6.7,1.11,-998.8,6.5,8.42,8.45,8.56,6.88,7.63,4.98,100,8336,92.94,7.8
04/29/2025 07:40:00 AM,107.4,0,0,0,296,2.47,4.18,7.4,0.51,92.95,-1.5,1.6,0,7.8,0.52,0.305,7.3,0.929,0.364,6.7,1.165,-985.1,6.6,8.7,8.85,8.97,6.95,7.63,4.97,100,8351,92.94,7.9
04/29/2025 07:45:00 AM,119,0,0,0,320,2.95,5.57,7.5,0.51,92.97,-1.6,0.7,0,8,0.53,0.305,7.4,0.912,0.364,6.8,1.057,-973.4,6.7,8.88,9.03,9.29,7.08,7.63,4.96,100,8358,92.95,8
04/29/2025 07:50:00 AM,127.6,0,0,0,339,2.38,4.6,7.5,0.51,92.98,-1.5,1.2,0,8,0.53,0.305,7.4,0.909,0.364,6.8,1.062,-961.6,6.8,9.1,9.23,9.62,7.19,7.63,4.98,100,8363,92.97,8.1
04/29/2025 07:55:00 AM,137.2,0,0,0,331,2.52,4.6,7.6,0.508,92.99,-1.6,1.3,0,8.2,0.53,0.305,7.5,0.907,0.364,6.8,1.057,-958.3,6.9,9.28,9.54,10.01,7.29,7.63,4.98,100,8371,92.98,8.2
04/29/2025 08:00:00 AM,149.6,0,0,0,318,2.51,4.65,7.7,0.514,92.99,-1.3,1.4,0,8.4,0.53,0.305,7.6,0.898,0.363,6.8,1.057,-941.4,6.9,9.52,9.92,10.53,7.39,7.62,5,100,8382,92.98,8.4
04/29/2025 08:05:00 AM,166.6,0,0,0,307,3.07,3.83,7.8,0.518,92.99,-1,1.4,0,8.6,0.54,0.305,7.7,0.909,0.364,6.8,1.055,-933.9,7,9.82,10.35,11.03,7.53,7.61,4.98,100,8397,92.98,8.5
04/29/2025 08:10:00 AM,181.6,0,0,0,287,3.91,5.37,7.7,0.516,93,-1.9,1.2,0,8.7,0.54,0.305,7.8,0.902,0.363,6.8,1.065,-922.3,7.2,10.05,10.78,11.32,7.67,7.63,4.99,100,8414,92.99,8.7
04/29/2025 08:15:00 AM,200.2,0,0,0,283,4.33,6.1,7.9,0.518,93,-1.2,1.4,0,8.9,0.55,0.305,7.9,0.899,0.363,6.8,1.057,-914.1,7.3,10.28,11.11,11.65,7.78,7.6,5,100,8424,92.99,8.9
04/29/2025 08:20:00 AM,214,0,0,0,290,4.51,6.72,7.9,0.516,93,-1.5,1.5,0,9.1,0.55,0.305,8,0.901,0.363,6.8,1.06,-903.4,7.4,10.35,11.21,11.8,7.92,7.6,4.99,100,8311,92.99,9.1
04/29/2025 08:25:00 AM,232.2,0,0,0,286,3.64,5.13,8.2,0.522,93,-1.6,1.1,0,9.3,0.56,0.305,8.2,0.894,0.363,6.8,1.065,-909.7,7.6,10.83,11.74,12.41,8.07,7.6,4.98,100,8440,92.99,9.3
04/29/2025 08:30:00 AM,242,0,0,0,294,3.45,5.51,8.2,0.52,93.01,-1.6,1.7,0,9.5,0.57,0.305,8.3,0.896,0.363,6.9,1.062,-897,7.8,11.21,12.23,13.2,8.24,7.59,5,100,8452,93,9.6
04/29/2025 08:35:00 AM,246.8,0,0,0,284,3.89,5.84,8.2,0.522,93.01,-1.1,1.2,0,9.7,0.57,0.304,8.5,0.888,0.363,6.9,1.057,-881.9,8,11.3,12.42,13.33,8.42,7.59,4.98,100,8463,93,9.8
04/29/2025 08:40:00 AM,265,0,0,0,277,3.84,5.7,8.5,0.524,93.01,-1.5,1.5,0,9.9,0.58,0.304,8.7,0.885,0.363,6.9,1.062,-875.2,8.2,11.59,12.85,13.76,8.57,7.57,5,100,8469,93.01,10
04/29/2025 08:45:00 AM,253.8,0,0,0,273,3.79,5.07,8.4,0.522,93.02,-1.5,1.7,0,10.1,0.58,0.304,8.8,0.883,0.363,6.9,1.058,-874.6,8.3,11.52,12.83,13.56,8.7,7.56,4.99,100,8469,93.01,10.2
04/29/2025 08:50:00 AM,242,0,0,0,274,3.54,5.02,8.5,0.524,93.02,-1.9,1.5,0,10.1,0.59,0.304,9,0.884,0.363,6.9,1.06,-858.2,8.5,11.6,12.82,13.46,8.79,7.56,5,100,8471,93.01,10.3
04/29/2025 08:55:00 AM,242.2,0,0,0,271,3.83,5.55,8.4,0.52,93.02,-1.2,0.9,0,10.2,0.58,0.304,9,0.878,0.365,6.9,1.065,-859.6,8.5,11.63,12.77,13.49,8.85,7.55,4.99,100,8481,93.02,10.4
04/29/2025 09:00:00 AM,267.2,0,0,0,290,2.61,3.98,8.9,0.522,93.03,-0.7,1.5,0,10.4,0.62,0.304,9.1,0.882,0.365,7,1.064,-844.5,8.6,12.08,13.28,14.31,8.95,7.56,5,100,8490,93.02,10.5
04/29/2025 09:05:00 AM,322.2,0,0,0,312,2.83,4.67,9,0.53,93.03,-1.3,1.9,0,10.7,0.62,0.304,9.3,0.877,0.365,7,1.069,-850.3,8.7,12.84,14.03,15.68,9.16,7.55,5,100,8526,93.03,10.8
04/29/2025 09:10:00 AM,401.8,0,0,0,315,2.73,4.15,9.1,0.532,93.02,-1.1,1.3,0,11.4,0.62,0.304,9.5,0.872,0.365,7,1.073,-846.6,8.9,13.66,15.01,17.06,9.47,7.55,5,100,8552,93.02,11.2
04/29/2025 09:15:00 AM,414,0,0,0,300,3.62,5.42,9.3,0.538,93.02,-1.1,1.3,0,12.1,0.63,0.304,9.7,0.868,0.365,7.1,1.073,-839.5,9.3,14.4,16.12,18.66,9.87,7.54,4.99,100,8561,93.02,11.6
04/29/2025 09:20:00 AM,435.6,0,0,0,320,2.96,4.83,9.7,0.54,93.02,-1.3,1.7,0,12.5,0.67,0.302,9.9,0.866,0.365,7.1,1.075,-812.4,9.8,15.11,16.65,19.29,10.21,7.54,5,100,8586,93.03,12
04/29/2025 09:25:00 AM,498.2,0,0,0,349,2.21,5.49,9.9,0.564,93.02,-1,1.3,0,13.2,0.65,0.302,10.2,0.864,0.365,7.2,1.078,-821.5,10.7,16.63,17.84,21.44,10.61,7.55,4.99,100,8605,93.03,12.5
04/29/2025 09:30:00 AM,480.2,0,0,0,348,2.56,5.3,10.2,0.562,93.03,-0.7,1.9,0,13.8,0.68,0.302,10.5,0.86,0.365,7.2,1.08,-829.5,11.6,17.32,18.46,22.38,11.13,7.53,5,100,8604,93.04,13
04/29/2025 09:35:00 AM,426.2,0,0,0,344,2.18,4.39,10.2,0.566,93.04,-1.2,1.5,0,14.2,0.68,0.303,10.8,0.851,0.364,7.3,1.08,-835.4,12.6,17.63,18.92,22.47,11.52,7.54,5,100,8592,93.05,13.5
04/29/2025 09:40:00 AM,521,0,0,0,348,2.38,3.52,10.2,0.57,93.04,-1,1.2,0,14.5,0.67,0.303,10.9,0.85,0.364,7.3,1.075,-852.9,11.7,17.56,18.78,22.4,11.68,7.54,5,100,8601,93.05,13.8
04/29/2025 09:45:00 AM,385,0,0,0,318,4.02,7.35,9.8,0.558,93.06,-1.1,2.4,0,14.4,0.65,0.302,11.1,0.85,0.364,7.4,1.08,-859.2,11.4,16.21,17.92,20.31,11.9,7.53,5,100,8611,93.06,14.1
04/29/2025 09:50:00 AM,640.8,0,0,0,305,4.04,7.29,10.4,0.556,93.05,-1.6,1.6,0,14.4,0.7,0.303,11.2,0.852,0.364,7.4,1.089,-872.2,11.2,16.43,18.4,21.74,11.9,7.54,4.98,100,8690,93.06,14.2
04/29/2025 09:55:00 AM,537.4,0,0,0,334,2.26,3.89,10.4,0.558,93.05,-1.2,1.3,0,14.7,0.7,0.303,11.6,0.85,0.364,7.5,1.117,-884.5,11.2,17.9,19.48,23.2,12.26,7.53,5,100,8565,93.06,14.7
04/29/2025 10:00:00 AM,500,0,0,0,329,1.96,4.3,10.2,0.558,93.06,-1.3,1.2,0,14.7,0.69,0.303,11.8,0.843,0.364,7.5,1.133,-904.7,11.4,18.08,19.31,22.71,12.65,7.53,5.01,100,8638,93.06,14.8
04/29/2025 10:05:00 AM,456,0,0,0,326,1.42,2.82,10.4,0.554,93.06,-1.2,1.5,0,14.8,0.71,0.302,12.1,0.846,0.364,7.6,1.115,-903.4,11.6,19,20.32,22.94,12.88,7.53,5,100,8584,93.06,15.2
04/29/2025 10:10:00 AM,314.6,0,0,0,333,2.74,4.8,10.2,0.552,93.08,-1.1,1.4,0,14.5,0.69,0.303,12.3,0.834,0.364,7.6,1.578,-917.3,11.8,17.45,18.49,20.56,13.06,7.52,5,100,8545,93.06,15.2
04/29/2025 10:15:00 AM,388.4,0,0,0,0,1.92,3.07,10.4,0.542,93.08,-1.2,1.6,0,14.1,0.72,0.303,12.2,0.835,0.364,7.7,1.127,-921.1,11.7,16.78,17.44,19.51,12.91,7.53,5,100,8578,93.06,14.9
04/29/2025 10:20:00 AM,441,0,0,0,337,2.44,5.87,10.5,0.546,93.07,-0.9,1.2,0,13.9,0.72,0.301,12.1,0.846,0.364,7.7,1.121,-930.7,11.7,16.48,17.24,18.94,12.78,7.53,5,100,8672,93.06,14.9
04/29/2025 10:25:00 AM,401,0,0,0,336,2.94,4.84,10.7,0.542,93.08,-0.8,0.7,0,14,0.74,0.299,12.1,0.834,0.364,7.8,1.132,-938.4,11.7,16.44,17.27,19.11,12.74,7.52,5,100,8534,93.07,15.1
04/29/2025 10:30:00 AM,336.6,0,0,0,332,2.68,5.27,10.4,0.536,93.09,-1.4,1.4,0,13.6,0.72,0.299,12.1,0.835,0.364,7.8,1.129,-937.6,11.7,15.58,16.39,17.75,12.68,7.53,5,100,8540,93.07,15
04/29/2025 10:35:00 AM,361.6,0,0,0,10,0.98,1.81,10.2,0.538,93.09,-1.4,1.5,0,13.4,0.7,0.299,12.1,0.831,0.364,7.9,1.124,-946.9,11.7,16.14,16.47,17.81,12.55,7.53,5,100,8531,93.07,14.8
04/29/2025 10:40:00 AM,322,0,0,0,320,1.3,3.22,10.3,0.536,93.09,-1.4,1.6,0,13.4,0.72,0.299,12.2,0.831,0.363,7.9,1.133,-953.4,11.8,16.26,16.94,17.81,12.58,7.53,5,100,8535,93.07,14.9
04/29/2025 10:45:00 AM,464.2,0,0,0,336,2.76,5.63,10.8,0.534,93.09,-1.1,1.6,0,13.5,0.76,0.299,12.3,0.829,0.364,8,1.126,-967.8,11.9,16.12,16.65,18.16,12.6,7.53,5,100,8607,93.08,14.8
04/29/2025 10:50:00 AM,442.6,0,0,0,342,2.54,3.38,10.9,0.526,93.09,-1.1,1.2,0,13.8,0.78,0.299,12.5,0.828,0.364,8,1.131,-976.6,12,16.73,17.31,19.14,12.76,7.52,5.01,100,8537,93.08,15
04/29/2025 10:55:00 AM,333.6,0,0,0,344,2.26,4.38,10.4,0.516,93.11,-1.4,1.6,0,13.6,0.75,0.299,12.6,0.826,0.364,8.1,1.131,-971.4,12.2,16.07,16.5,17.8,12.9,7.53,5,100,8551,93.08,14.9
04/29/2025 11:00:00 AM,353.2,0,0,0,355,1.39,3.43,10.4,0.51,93.11,-1.3,1.3,0,13.4,0.75,0.299,12.6,0.827,0.364,8.1,1.132,-970.7,12.2,16.37,16.35,17.56,12.84,7.53,5.01,100,8537,93.08,14.8
04/29/2025 11:05:00 AM,281,0,0,0,21,1.6,2.36,10.8,0.522,93.11,-1.4,1.4,0,13.4,0.77,0.299,12.7,0.825,0.363,8.1,1.129,-979.9,12.3,16.36,16.17,17.49,12.85,7.53,5.01,100,8502,93.08,14.8
04/29/2025 11:10:00 AM,253.4,0,0,0,354,1.63,2.89,10.8,0.534,93.12,-1.3,1.4,0,13.4,0.76,0.3,12.7,0.826,0.363,8.2,1.133,-980.4,12.2,15.95,16.05,17.15,12.82,7.53,5.01,100,8488,93.09,14.7
04/29/2025 11:15:00 AM,290.8,0,0,0,326,1.8,3.06,10.7,0.546,93.12,-1.6,1.8,0,13.3,0.74,0.3,12.7,0.828,0.363,8.2,1.132,-980.2,12.1,15.45,16.11,17.02,12.71,7.53,5.01,100,8519,93.09,14.7
04/29/2025 11:20:00 AM,329.2,0,0,0,296,1.66,3.55,10.6,0.552,93.12,-1.4,1.6,0,13.2,0.73,0.3,12.8,0.828,0.363,8.3,1.135,-992.9,12.1,15.63,16.41,17.35,12.68,7.54,5,100,8501,93.1,14.7
04/29/2025 11:25:00 AM,336.8,0,0,0,323,1.59,2.32,10.8,0.52,93.12,-1.4,1.4,0,13.3,0.77,0.3,12.9,0.824,0.363,8.3,1.138,-990.4,12.2,15.62,16.44,17.56,12.71,7.55,5,100,8523,93.1,14.7
04/29/2025 11:30:00 AM,314,0,0,0,310,2.43,4.53,10.8,0.524,93.12,-1.5,1.5,0,13.3,0.77,0.3,13,0.825,0.363,8.3,1.127,-1002.1,12.2,15.61,16.58,17.63,12.83,7.55,5,100,8504,93.1,14.8
04/29/2025 11:35:00 AM,245.6,0,0,0,204,1.24,2.82,10.5,0.52,93.12,-1.2,1.3,0,13.2,0.75,0.299,13,0.833,0.363,8.4,1.127,-997,12.3,15.53,16.53,17.01,12.84,7.55,5.01,100,8473,93.1,14.7
04/29/2025 11:40:00 AM,207.8,0,0,0,54,1.27,1.83,10.9,0.524,93.12,-1.3,1.3,0,13.1,0.78,0.299,13,0.828,0.363,8.4,1.143,-1002.1,12.2,15.71,15.7,16.27,12.73,7.56,5.01,100,8462,93.09,14.6
04/29/2025 11:45:00 AM,191.4,0,0,0,2,1.14,3.36,10.7,0.524,93.12,-1.3,1.4,0,13,0.76,0.299,12.9,0.83,0.363,8.4,1.129,-996.3,12.1,15.05,15.17,16.1,12.62,7.57,5.01,100,8469,93.1,14.4
04/29/2025 11:50:00 AM,194,0,0,0,1,1.85,2.57,10.7,0.544,93.13,-1.2,1.2,0,12.9,0.74,0.299,12.7,0.836,0.363,8.5,1.135,-994.5,11.9,14.79,14.67,15.69,12.5,7.57,5.01,100,8471,93.11,14.2
04/29/2025 11:55:00 AM,234.8,0,0,0,327,1.3,4.83,10.2,0.562,93.14,-1.2,1.3,0,12.6,0.68,0.3,12.5,0.836,0.362,8.5,1.131,-990.6,11.7,13.35,13.77,14.37,12.31,7.58,5.01,100,8505,93.11,13.7
04/29/2025 12:00:00 PM,287,0,0,0,342,2.22,3.47,10.2,0.57,93.13,-1.4,1.2,0,12.5,0.68,0.3,12.4,0.89,0.362,8.5,1.085,-992.4,11.6,13.69,13.82,14.43,12.06,7.59,5.01,100,8523,93.11,13.3
04/29/2025 12:05:00 PM,386.2,0,0,0,348,1.85,3.4,10.6,0.56,93.13,-1.1,1.2,0,12.4,0.72,0.3,12.3,0.851,0.362,8.6,1.141,-995.4,11.6,14.48,14.53,15.4,11.96,7.59,5.03,100,8637,93.1,13.3
04/29/2025 12:10:00 PM,656.6,0,0,0,334,2.91,4.7,11.3,0.566,93.11,-1.5,1.3,0,12.9,0.77,0.3,12.4,0.841,0.362,8.6,1.117,-996.8,11.8,16.5,16.5,18.27,12.14,7.6,5,100,8788,93.1,13.6
04/29/2025 12:15:00 PM,778.4,0,0,0,307,3.53,5.6,11.8,0.556,93.11,-1.3,2.3,0,13.8,0.83,0.299,12.8,0.836,0.362,8.7,1.119,-1000.9,12.4,18.47,19.18,21.3,12.75,7.61,5.02,100,8700,93.1,14.3
04/29/2025 12:20:00 PM,501.6,0,0,0,322,2.4,4.18,11.3,0.522,93.12,-1.2,1.3,0,14,0.81,0.299,13.2,0.829,0.362,8.7,1.122,-996.3,12.9,18.3,18.94,20.88,13.25,7.62,5.02,100,8643,93.11,14.9
04/29/2025 12:25:00 PM,621.8,0,0,0,290,3.56,6.34,11.6,0.518,93.12,-0.6,0.4,0,14.3,0.85,0.299,13.5,0.824,0.362,8.7,1.133,-1003.4,13.1,18.5,19.77,21.22,13.36,7.63,5.02,100,8610,93.11,15.3
04/29/2025 12:30:00 PM,499.6,0,0,0,325,3.07,5.45,11.9,0.516,93.13,-1.3,1.8,0,14.4,0.87,0.299,13.7,0.824,0.363,8.8,1.134,-994.7,13.4,18.18,19.23,20.74,13.48,7.63,5.02,100,8597,93.11,15.7
04/29/2025 12:35:00 PM,510.2,0,0,0,290,4.81,10.57,11.7,0.514,93.13,-2,0.6,0,14.5,0.86,0.299,13.8,0.823,0.362,8.8,1.132,-987.4,13.5,17.45,18.62,19.8,13.54,7.64,5.02,100,8614,93.11,15.8
04/29/2025 12:40:00 PM,355.4,0,0,0,274,4.59,6.98,11.7,0.496,93.13,-1.2,1.3,0,14.3,0.88,0.298,13.8,0.827,0.363,8.9,1.122,-983.1,13.4,16.55,17.77,18.61,13.54,7.65,5.02,100,8526,93.11,15.8
04/29/2025 12:45:00 PM,180.6,0,0,0,312,2.32,4.8,11.7,0.494,93.13,-1.6,1.7,0,13.9,0.88,0.298,13.6,0.834,0.363,8.9,1.126,-981.1,13.1,15.57,16.22,17.04,13.42,7.66,5.02,100,8474,93.11,15.6
04/29/2025 12:50:00 PM,173.2,0,0,0,351,3.24,5.79,11.3,0.504,93.15,-1.1,0.8,0,13.6,0.83,0.298,13.3,0.841,0.363,8.9,1.129,-974.1,12.7,14.79,14.79,15.48,13.14,7.66,5.03,100,8462,93.11,15.2
04/29/2025 12:55:00 PM,226.6,0,0,0,26,2.94,5.06,10.8,0.562,93.14,-1.8,1.3,0,13.2,0.73,0.299,13,0.846,0.363,9,1.126,-981.1,12.2,14.19,13.81,14.48,12.79,7.67,5.02,100,8462,93.11,14.7
04/29/2025 01:00:00 PM,256.4,0,0,0,29,1.91,3.13,10.8,0.56,93.14,-1.1,1.3,0,13,0.74,0.299,12.9,0.848,0.363,9,1.129,-977.2,11.9,14.42,14.24,14.94,12.57,7.67,5.02,100,8463,93.12,14.4
04/29/2025 01:05:00 PM,243.4,0,0,0,56,1.79,3.39,10.9,0.544,93.14,-1.2,1,0,12.8,0.76,0.299,13,0.848,0.363,9,1.126,-973.6,11.8,14.86,14.68,15.32,12.5,7.69,5.02,100,8460,93.12,14.3
04/29/2025 01:10:00 PM,285,0,0,0,53,1.82,3.48,10.7,0.566,93.14,-1.1,1.1,0,12.8,0.72,0.298,13,0.849,0.363,9.1,1.126,-973.4,11.8,15.22,14.62,15.3,12.5,7.7,5.01,100,8491,93.12,14.2
04/29/2025 01:15:00 PM,354.8,0,0,0,45,1.57,2.7,11,0.558,93.14,-1.1,1,0,12.9,0.75,0.299,13.1,0.843,0.363,9.1,1.129,-969.8,11.8,16.05,15.4,16.29,12.56,7.7,5.02,100,8550,93.12,14.2
04/29/2025 01:20:00 PM,497.4,0,0,0,134,1.45,2.47,11.3,0.534,93.13,-1.1,1.3,0,13.2,0.8,0.299,13.4,0.838,0.363,9.1,1.126,-976.3,11.9,17.88,17.32,17.93,12.77,7.71,5.03,100,8565,93.11,14.4
04/29/2025 01:25:00 PM,303.6,0,0,0,38,1.38,2.52,11.5,0.526,93.13,-1.2,1.1,0,13.5,0.83,0.299,13.7,0.831,0.363,9.2,1.128,-968.7,12.2,17.88,17.49,18.66,13.13,7.73,5.02,100,8517,93.11,14.8
04/29/2025 01:30:00 PM,332,0,0,0,321,1.99,4.46,11.6,0.522,93.13,-1,1.1,0,13.7,0.84,0.299,13.8,0.833,0.363,9.2,1.126,-967.8,12.4,16.81,17.15,18.36,13.33,7.74,5.03,100,8529,93.1,15
04/29/2025 01:35:00 PM,269.6,0,0,0,296,3.86,6.94,11.8,0.49,93.13,-0.4,1.3,0,13.8,0.89,0.299,13.8,0.831,0.363,9.2,1.12,-954.5,12.3,16.13,16.9,17.7,13.37,7.74,5.02,100,8504,93.1,15
04/29/2025 01:40:00 PM,286.6,0,0,0,273,3.15,5.6,11.9,0.476,93.13,-0.9,1.6,0,13.7,0.91,0.299,13.7,0.836,0.363,9.2,1.133,-957.4,12.2,15.73,16.4,16.87,13.28,7.75,5.04,100,8532,93.1,15
04/29/2025 01:45:00 PM,272.6,0,0,0,261,3.87,7.58,11.9,0.468,93.12,-0.5,2.1,0,13.6,0.93,0.299,13.6,0.842,0.363,9.3,1.12,-954.3,12.1,15.81,16.36,16.78,13.16,7.77,5.05,100,8524,93.1,15
04/29/2025 01:50:00 PM,221.4,0,0,0,288,4.17,9.06,12,0.462,93.13,-1.5,0.8,0,13.6,0.94,0.299,13.6,0.842,0.363,9.3,1.13,-947.1,12.1,15.33,16,16.38,13.1,7.78,5.04,100,8481,93.1,15
04/29/2025 01:55:00 PM,239.6,0,0,0,286,4.36,6.83,12.1,0.464,93.13,-0.7,1.6,0,13.5,0.94,0.299,13.4,0.854,0.363,9.3,1.131,-951.5,11.9,15.1,15.66,15.89,12.98,7.78,5.04,100,8490,93.1,14.8
04/29/2025 02:00:00 PM,310.2,0,0,0,279,4.63,7.88,12.4,0.466,93.13,-0.8,0.9,0,13.6,0.97,0.299,13.3,0.847,0.363,9.3,1.133,-954.1,11.9,15.68,16.27,16.54,12.9,7.8,5.05,100,8528,93.1,14.9
04/29/2025 02:05:00 PM,326.4,0,0,0,276,5.25,7.72,12.1,0.46,93.12,-0.5,1.1,0,13.7,0.95,0.299,13.4,0.852,0.363,9.4,1.128,-960.9,11.9,15.7,16.45,16.75,12.91,7.82,5.04,100,8542,93.1,15
04/29/2025 02:10:00 PM,382.2,0,0,0,298,5.49,7.55,12.5,0.454,93.13,-1.1,0.8,0,13.8,0.99,0.299,13.4,0.84,0.363,9.4,1.128,-949.9,11.9,16.14,16.71,17.14,12.95,7.84,5.03,100,8582,93.11,15
04/29/2025 02:15:00 PM,828,0,0,0,299,4.5,6.44,13.1,0.458,93.12,-1,1.8,0,14.3,1.05,0.299,13.7,0.839,0.363,9.4,1.128,-950.2,12,19.04,18.84,20.03,13.06,7.85,5.06,100,8654,93.1,15.4
04/29/2025 02:20:00 PM,496.6,0,0,0,283,4.65,7.19,13.2,0.46,93.12,-0.9,1.5,0,14.9,1.05,0.299,14.5,0.819,0.363,9.5,1.079,-941,12.4,19.29,20.3,21.4,13.63,7.85,5.05,100,8576,93.1,16.2
04/29/2025 02:25:00 PM,415.2,0,0,0,273,4.61,7.94,12.7,0.456,93.13,-1.1,1.1,0,15,1.01,0.298,14.7,0.818,0.363,9.5,1.082,-937.1,12.7,18.03,19.24,20,13.97,7.86,5.05,100,8589,93.1,16.4
